tt1407927,180Â° South,The film follows adventurer Jeff Johnson as he retraces the epic 1968 journey of his heroes Yvon Chouinard and Doug Tompkins to Patagonia.,0
tt1337686,The Frankenstein Syndrome,"Young Scientists Elizabeth Burns explores the impact on the human body stem cells. A specific feature of these cells to interact with dead flesh has been subjected to blackmail heroine is forced to continue chilling experiments. Once she recovers just killed a man and begins a nightmare, whose name is Frankenstein Syndrome ..",0
tt1658851,Toast,"An adaptation of Nigel Slater's bestselling memoir, Toast is the ultimate nostalgic trip through everything edible in 1960's Britain. Nigel's mother was always a poor cook, but her chronic asthma and addiction to all things canned does not help.",0
tt1300159,Growth,"In 1989, a breakthrough in ""advanced parasitic research"" on Cuttyhunk Island gave scientists a jump in human evolution. Initial tests proved promising, as subjects experienced heightened physical and mental strength and awareness. But .. something in the experiment went horribly wrong, and the island mysteriously lost three quarters of its population. Jamie Akerman fled the outbreak -- which killed her mother -- twenty years ago. She now returns with her boyfriend and step-brother to sell the family property. There, they uncover the key to Jamie's disturbing past, and the horrifying secrets long suppressed by the town leader, Larkin. Now, a new strain of parasite has emerged, and threatens the island once again. Jamie struggles to survive and escape the obsessive pursuit of the local islanders who know that she has inherited more than she could ever have imagined ...",0
tt1322354,ProtÃ©ger et servir,"Kim Houang et Michel Boudriau sont deux flics ""Ã  la vie Ã  la mort"" depuis qu'ils se sont croisÃ©s Ã  l'orphelinat.Ce ne sont pas les meilleurs flics de France, ni de la rÃ©gion parisienne, ni de leur commissariat... et pourtant ce sont eux qui, sous les ordres d'Aude Lettelier, directeur de la police nationale, sont chargÃ©s de dÃ©jouer une vague d'attentats qui touche notre beau pays.",0
tt1666642,Revenge of the Bridesmaids,Two women plot revenge against the woman marrying their friend's ex-boyfriend.,0
tt1247667,High School,"A high school valedictorian who gets baked with the local stoner finds himself the subject of a drug test. The situation causes him to concoct an ambitious plan to get his entire graduating class to face the same fate, and fail.",0
tt1534085,Beyond the Black Rainbow,"Deep within the mysterious Arboria Institute, a disturbed and beautiful girl is held captive by a doctor in search of inner peace. Her mind controlled by a sinister technology. Silently, she waits for her next session with deranged therapist Dr. Barry Nyle. If she hopes to escape, she must journey through the darkest reaches of The Institute, but Nyle wonÊ¼t easily part with his most gifted and dangerous creation.",0
tt1307861,American Grindhouse,This documentary explores the hidden history of the American Exploitation Film. The movie digs deep into this often overlooked category of U.S. cinema and unearths the shameless and occasionally shocking origins of this popular entertainment.,0
tt1188113,Peacock,"A man with a split personality fools his small town into believing his two alter egos are man and wife, although a struggling young mother holds the key to his past and sparks a battle between the personalities.",0
tt1020938,BÃ©bÃ©s,"Babies, also known as Baby(ies) and BÃ©bÃ©(s), is a 2009 French documentary film by Thomas BalmÃ¨s that follows four infants from birth to when they are one year old. The babies featured in the film are two from rural areas: Ponijao from Opuwo, Namibia, and Bayar from Bayanchandmani, Mongolia, as well as two from urban areas: Mari from Tokyo, Japan, and Hattie from San Francisco, USA.",0
tt1319722,A Little Help,"It's a movie for everyone whose life has been thrown off-course, out of whack, or simply not turned out the way they planned it. In other words, it's a movie for everyone, period. Set in suburban Long Island in the summer of 2002, with the psychic wounds of 9/11 still fresh, A Little Help is a story that takes a comic, searching and profoundly empathetic look at a few pivotal months in the life of dental hygienist Laura Pehlke (Jenna Fischer)-an ordinary woman whose life suddenly flies off the rails-and her heroic efforts to re-establish a sense of security and normalcy for herself and her son.",0
tt1462054,Letters to God,"A young boy fighting cancer writes letters to God, touching lives in his neighborhood and inspiring hope among everyone he comes in contact. An unsuspecting substitute postman, with a troubled life of his own, becomes entangled in the boy's journey and his family by reading the letters. They inspire him to seek a better life for himself and his own son he's lost through his alcohol addiction.",0
tt1592503,Alien vs. Ninja,"A band of ninja warriors, led by an Iga Ninja named Yamata, witness a giant ball of fire drop from the sky and crash into the forest. When the warriors find and attempt to identify the object, they discover aliens that attack and feast on them. Yamata and the survivors swear vengeance, but in challenging the aliens, they learn that their weapons have no effect.",0
tt1403144,Cosa voglio di piÃ¹,"Anna is an accountant for an important insurance firm and lives with her longterm lover Alessio - a man who longs for a stable longterm relationship with children, home, etc. Anna, feeling as though the fire has fizzled in that relationship takes up with co-worker Domenico and the two begin a passionate affair.",0
tt1453245,Devil's Playground,"As the world succumbs to a zombie apocalypse, Cole a hardened mercenary, is chasing the one person who can provide a cure. Not only to the plague but to Cole's own incumbent destiny. DEVIL'S PLAYGROUND is a cutting edge British horror film that features zombies portrayed by free runners for a terrifyingly authentic representation of the undead",0
tt1235830,Chico & Rita,"Chico is a young piano player with big dreams. Rita is a beautiful singer with an extraordinary voice. Music and romantic desire unites them, but their journey - in the tradition of the Latin ballad, the bolero - brings heartache and torment.",0
tt1571409,Parked,"Fred Daly returns to Ireland with nowhere to live but his car. Then dope-smoking 21-year-old Cathal parks beside him, and brightens up his lonely world. Encouraged by Cathal, Fred meets attractive music teacher Jules. Growing closer, these three outsiders are set on a course that will change their lives forever.",0
