id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
75174,tt1601913,1.102011,25000000,77278331,The Grey,Liam Neeson|Dermot Mulroney|Frank Grillo|Dallas Roberts|Joe Anderson,http://www.thegreythemovie.com/,Joe Carnahan,Live or Die on This Day,alcohol|isolation|wolf|wilderness|stranded,An oil drilling team struggles to survive after a plane crash strands them in the wilds of Alaska. Hunting them is a pack of wolves that sees them as intruders.,117,Action|Drama|Thriller,Scott Free Productions|1984 Private Defense Contractors|LD Entertainment|Open Road Films|Inferno Distribution,12/11/11,955,6.3,2011,24234951.0647868,74913462.8061359
11316,tt0067372,0.363941,0,0,Macbeth,Jon Finch|Francesca Annis|Martin Shaw|Terence Bayler|John Stride,,Roman Polanski,,scotland|ambush|showdown|queen|kingdom,A ruthlessly ambitious Scottish lord siezes the throne with the help of his scheming wife and a trio of witches.,140,War|Drama|History,Playboy Productions|Caliban Films,10/13/71,39,6.4,1971,0,0
32836,tt1254947,0.042517,0,0,Bill Burr: Why Do I Do This?,Bill Burr,,,,,"One of America's fastest-rising comedians, Bill Burr wields his razor-sharp wit with rare skill. In this brand-new stand-up performance, Bill takes aim at the stuff that drives us crazy, political correctness gone haywire, and girlfriends, or as he calls them: relentless psycho robots. A keenly observant social commentator, Bill Burr is also one of the funniest voices in comedy today.",55,Comedy,,9/23/08,10,8,2008,0,0
84185,tt1579361,0.204304,0,1328467,Chasing Ice,James Balog|Svavar Jonatansson|Adam LeWinter|Louie Psihoyos|Kitty Boone,http://chasingice.com/,Jeff Orlowski,,climate change|global warming|glacier|global climate change|field research,"When National Geographic photographer James Balog asked, â€œHow can one take a picture of climate change?â€ his attention was immediately drawn to ice. Soon he was asked to do a cover story on glaciers that became the most popular and well-read piece in the magazine during the last five years. But for Balog, that story marked the beginning of a much larger and longer-term project that would reach epic proportions.",74,Documentary,Diamond Docs|Exposure,10/1/12,43,7.7,2012,0,1261703.93621517
8386,tt0278488,0.499301,12000000,31155435,How High,Method Man|Redman|Obba BabatundÃ©|Mike Epps|Anna Maria Horsford,http://www.howhighmovie.com/,Jesse Dylan,They've got their degrees all rolled up.,carpet|pimp|harvard university|joint|cannabis,"Multi-platinum rap superstars Redman and Method Man star as Jamal and Silas, two regular guys who smoke something magical, ace their college entrance exams and wind up at Harvard. Ivy League ways are strange but Silas and Jamal take it in a stride -- until their supply of supernatural smoke runs dry. That's when they have to start living by their wits and rely on their natural resources to make the grade.",93,Comedy,Universal Pictures|Jersey Films|Native Pictures Productions,12/21/01,126,6.5,2001,14777857.4003261,38367547.9729274
1375,tt0100507,1.243528,42000000,119946358,Rocky V,Sylvester Stallone|Talia Shire|Burt Young|Sage Stallone|Burgess Meredith,,John G. Avildsen,Go for it!,philadelphia|transporter|father-son relationship|cataclysm|trainer,"A lifetime of taking shots has ended Rocky's career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",104,Drama,United Artists,10/18/90,354,5.3,1990,70093738.6932123,200178301.78225
80274,tt1731141,2.476989,110000000,125537191,Ender's Game,Asa Butterfield|Harrison Ford|Hailee Steinfeld|Abigail Breslin|Ben Kingsley,http://www.if-sentinel.com/,Gavin Hood,This is not a game.,based on novel|intolerance|chosen one|child prodigy|futuristic,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",114,Science Fiction|Action|Adventure,Summit Entertainment|Chartoff Productions|Odd Lot Entertainment|K/O Paper Products|Digital Domain,10/23/13,1608,6.6,2013,102963668.801446,117506997.785345
13990,tt1082886,0.371517,6000000,2899975,The Wackness,Ben Kingsley|Famke Janssen|Josh Peck|Olivia Thirlby|Mary-Kate Olsen,http://www.sonyclassics.com/thewackness/,Jonathan Levine,,coming of age|marijuana|summer,"Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctors daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.",99,Drama,SBK Pictures|Occupant Entertainment,7/3/08,40,6.3,2008,6076719.802855,2937055.91838074
9030,tt0406759,0.709809,12000000,56309766,The Eye,Jessica Alba|Alessandro Nivola|Parker Posey|Rade Serbedzija|Fernanda Romero,http://www.theeyethefilm.com,David Moreau|Xavier Palud,How can you believe your eyes when they're not yours?,sister sister relationship|blindness and impaired vision|eye operation|eyesight|dying and death,"Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.",98,Drama|Horror|Thriller,Paramount Vantage|VN Productions,2/1/08,171,5.6,2008,12153439.60571,57029778.3577219
10400,tt0174856,0.92088,50000000,73956241,The Hurricane,Denzel Washington|Vicellous Reon Shannon|Deborah Kara Unger|Liev Schreiber|John Hannah,,Norman Jewison,,prison|boxer|boxing match|boxing school|biography,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",146,Drama,Universal Pictures|Beacon Communications|Azoff Entertainment,9/17/99,226,7.3,1999,65452642.3297161,96812627.8044657
27370,tt1586261,0.090552,0,0,Paranormal Entity,Fia Perera|Erin Marie Hogan|Shane Van Dyke|Norman Saleet,http://www.theasylum.cc/product.php?id=168,Shane Van Dyke,,paranormal|fake documentary|demonic possession|based on a supposedly true story|no ending credits,"Twenty-three year old, Thomas Finley was arrested for the murder of his nineteen-year old sister, Samantha, as well as the murder of fifty-two year old, Edgar Lauren, a Professor and paranormal investigator.In the early morning hours, Police were called to the scene by Thomas Finley himself. He was found inside with his sister's body cradled in his arms.After questioning, Thomas was taken into custody. In his police statement, Thomas claimed that the victims were attacked by a demonic entity of unknown origin. Days later, he committed suicide.It is the opinion of those closely related to the family, that this video found at the scene be shown to the public as a final testament to what actually happened inside the Finley home in those final days.",88,Horror|Mystery|Thriller,The Asylum,12/22/09,21,4.6,2009,0,0
13505,tt0314498,0.610925,0,0,The Perfect Score,Chris Evans|Bryan Greenberg|Scarlett Johansson|Erika Christensen|Matthew Lillard,,Brian Robbins,The S.A.T is hard to take. It's even harder to steal.,secret|test|school|student|hacking,Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,93,Comedy|Crime,Paramount Pictures,1/30/04,78,5.5,2004,0,0
9426,tt0091064,1.161643,15000000,60629159,The Fly,Jeff Goldblum|Geena Davis|John Getz|Joy Boushel|Leslie Carlson,,David Cronenberg,Be afraid. Be very afraid.,mutant|mutation|experiment with human beings|to beam|scientist,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",96,Horror|Science Fiction,SLM Production Group|Brooksfilms,8/15/86,502,6.9,1986,29841096.1629323,120616037.599781
86593,tt1795702,0.279592,0,0,Wild Bill,Charlie Creed-Miles|Will Poulter|Leo Gregory|Andy Serkis|Jason Flemyng,https://www.facebook.com/WildBillFilm,Dexter Fletcher,He's the meanest wanker in town,drug dealer|british|parole|ex-con,"Out on parole after 8 years inside Bill Hayward returns home to find his now 11 and 15 year old sons abandoned by their mother and fending for themselves. Unwilling to play Dad, an uncaring Bill is determined to move on.",98,Drama,20ten Media|STS Media,10/21/11,24,6.3,2011,0,0
9910,tt0417217,0.726858,35000000,30526509,Two for the Money,Al Pacino|Matthew McConaughey|Rene Russo|Armand Assante|Jeremy Piven,http://www.twoforthemoney.net,D.J. Caruso,How much will you risk?,bet|career|greed|sport|american football player,A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.,122,Comedy|Crime|Drama|Thriller,Universal Pictures|Morgan Creek Productions,10/7/05,78,5.9,2005,39079715.1379072,34084779.3107075
187,tt0401792,3.520836,40000000,158733820,Sin City,Jessica Alba|Devon Aoki|Alexis Bledel|Powers Boothe|Rosario Dawson,http://www.miramax.com/movie/sin-city/,Robert Rodriguez|Frank Miller|Quentin Tarantino,Walk down the right back alley in Sin City and you can find anything...,dystopia|based on comic book|based on graphic novel|black and white and color|black and white scene,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it darkâ€¦ Hard-boiled. Then there are those who call it home â€” Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",124,Action|Thriller|Crime,Dimension Films|Troublemaker Studios|Miramax,3/31/05,1691,7.1,2005,44662531.5861797,177236356.238624
333348,tt2279339,2.055572,17000000,24000000,Love the Coopers,Steve Martin|Diane Keaton|John Goodman|Alan Arkin|Olivia Wilde,http://www.cbsfilms.com/love-the-coopers/,Jessie Nelson,"Christmas means comfort, joy and chaos.",big family|family relationships|family|woman director|christmas,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",107,Family|Comedy,Imagine Entertainment|Groundswell Productions|CBS Films,11/12/15,111,5.3,2015,15639993.118403,22079990.2848042
17532,tt1231277,0.388026,4000000,4100000,S. Darko,Daveigh Chase|Elizabeth Berkley|Briana Evigan|James Lafferty|Ed Westwick,http://www.sdarko.com/,Chris Fisher,,stranded|end of the world|shattered home|bizarre past|frightening visions,"S. Darko follows Samantha Darko, the younger sister of Donnie, the protagonist of Donnie Darko, and her friend Corey. On their way to California, their car breaks down, forcing them to wait in a small town until it is fixed. While there, Samantha begins to have dreams that warn her of the end of the universe.",103,Thriller|Crime|Science Fiction|Mystery,Adam Fields Productions,4/28/09,63,3.8,2009,4065601.73649981,4167241.7799123
42966,tt1395054,0.06497,10,0,Once Upon a Time in Mumbaai,Ajay Devgn|Emraan Hashmi|Kangana Ranaut|Prachi Desai|Randeep Hooda,,Milan Luthria,The man Mumbai once feared. The man Mumbai now fears.,indian|bombay|criminal past|crime boss|mafia,"A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.",135,Drama|Thriller|Crime,,7/30/10,13,7,2010,10,0
273997,tt3511812,0.034538,0,0,Stop at Nothing: The Lance Armstrong Story,Reed Albergotti,,Alex Holmes,You think you know this story? You don't.,,"A portrait of the man behind the greatest fraud in sporting history. Lance Armstrong enriched himself by cheating his fans, his sport and the truth. But the former friends whose lives and careers he destroyed would finally bring him down.",100,Documentary,Australian Broadcasting Corporation,5/27/14,16,6.7,2014,0,0
47045,tt0098308,0.202345,0,12065892,She's Out of Control,Tony Danza|Ami Dolenz|Catherine Hicks|Wallace Shawn|Dick O'Neill,,Stan Dragoti,"Girls go wild, boys go crazy, and dads go nuts!",girlfriend|daughter|father|teenager,A Los Angeles radio-station manager's girlfriend shows his teenage daughter how to be sexy.,97,Comedy|Romance,Columbia Pictures|Weintraub Entertainment Group,4/14/89,10,5.3,1989,0,21223722.3041225
13803,tt0476958,0.335675,6000000,0,Amusement,Keir O'Donnell|Tad Hilgenbrink|Katheryn Winnick|Laura Breckenridge|Jessica Lucas,,John Simpson,"Your Torture, Your Pain, Your Fear, His Amusement",little girl|killer,"While being interrogated by a police psychiatrist, the near-catatonic Tabitha tries to explain why she and two of her childhood friends are being hunted by a serial killer. The truth that's dying to come out weaves together three tragic secrets from their past. Two of the girls' boyfriends become unwitting targets in their deadly game.",85,Horror|Thriller,New Line Cinema|Picturehouse Entertainment|Macari/Edelstein,10/9/08,37,5,2008,6076719.802855,0
